Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
Adam30	0.4165184524540694	-0.0961528818074184	0.7224407919600676	0.8610870887224238	0.9038792461230222	FALSE
Trim27	1229.8149405450226	-0.09624925792310099	0.07940064044695709	0.2224212501336699	0.3285186740116101	FALSE
Gpatch2l	1778.361471333913	-0.09635158976158807	0.0740880983442252	0.19155342611011897	0.2907748814498478	FALSE
Odf1	0.7685078252864179	-0.09640907811532533	0.5481398139434266	0.8223571396093868	0.8754595409896347	FALSE
Cdh11	6465.171975122246	-0.09642026551416578	0.1463428197152714	0.49938858869349345	0.6129644281021389	FALSE
Pnrc2	2022.334270346624	-0.0964471016534698	0.07747924470875973	0.20955859666831073	0.3133456799397693	FALSE
Gtf3c3	1900.89999439385	-0.09659040555777935	0.10930765858891654	0.37119646562764275	0.4902470188109902	FALSE
Emc7	4869.771710127566	-0.09667883295620115	0.038786789482609246	0.012459935661159034	0.02858329241379366	TRUE
Ints9	751.1502216826594	-0.09687446710207796	0.06793236812741385	0.15220812464930142	0.24154062448588148	FALSE
Gm8050	17.822522935963764	-0.09692743569643952	0.22655138505984287	0.6550542508286461	0.7485947414845332	FALSE
Dennd1a	3393.9979375005337	-0.0969927436059762	0.08344568657065146	0.2366019294374917	0.3452993515187799	FALSE
Nmd3	1256.6754028638386	-0.0969989643240774	0.054009902607739184	0.07178662540616684	0.12934423888216146	FALSE
Ms4a12	20.668036747127502	-0.09704319326150698	0.14752295156769468	0.503063090677927	0.6162072576493215	FALSE
Tent2	1467.5915985728816	-0.09713615440307072	0.10560293100693753	0.3476263642920823	0.4669762214120542	FALSE
Mmgt1	1961.837642795209	-0.09718786465257148	0.046807779015263104	0.03563610416743795	0.0711273077080128	FALSE
Abcb7	2141.9074449680766	-0.09724105099758903	0.07542759872750214	0.19520131359691448	0.2952800737601882	FALSE
Gpbp1	4558.816257603939	-0.0972647248768691	0.05064547407187403	0.05411942862897526	0.10176688028333289	FALSE
Gm29642	8.849599520361915	-0.09726769442237165	0.1818675322454484	0.5823262157467095	0.6865047060789676	FALSE
Mir7663	1.1694063098545053	-0.0972696461441118	0.4340550341831997	0.7920688378336751	0.8529325379619943	FALSE
Pias2	2494.0766400094085	-0.09730313125642016	0.050311898989631045	0.05271523926203469	0.09959087203286004	FALSE
Tcp10b	19.085132460655544	-0.09754384676931582	0.20651471524204085	0.6243519365734668	0.7225599265967341	FALSE
Fbln2	529.6611316009983	-0.09768213679996912	0.266385005982837	0.6957488454384919	0.7806547955956312	FALSE
Eif5a2	2602.4146964526917	-0.09773250874170224	0.12066535750218575	0.410964882881275	0.5299290192141618	FALSE
Or5aq1	0.4844998810182338	-0.09780185575912995	0.6055250398116528	0.8796515257642927	0.9173978875324503	FALSE
Dcbld2	1405.2567658108194	-0.09781506432132696	0.1351119499002623	0.4606952155799397	0.5774353576350285	FALSE
Pcdha5	463.83999314117443	-0.09824520787509125	0.09433252849299391	0.2938343481624748	0.4094026645383611	FALSE
Gjb3	7.199901724577941	-0.09833966006836432	0.3984951536716009	0.7775597545140853	0.8426020663688654	FALSE
Pabpc5	91.12520655175385	-0.09834528129846475	0.19982668548372384	0.6087349501122445	0.7094314928275862	FALSE
Suox	582.3032308980048	-0.09841479429573746	0.053618677956143994	0.06464960883417	0.11847006715432222	FALSE
Ggt1	115.2259565519321	-0.09845616722617806	0.1828743269104473	0.5795798540970154	0.6843577920061578	FALSE
Syt14	1253.7219748004977	-0.09846147188868812	0.12710062260541732	0.4318584096240621	0.5501474126550816	FALSE
Efl1	672.82724781969	-0.09849201849810332	0.0712757329679979	0.16498988247021562	0.25812435247982285	FALSE
Pepd	1059.8334530734637	-0.09854563880533605	0.11636099484562583	0.39084764783679043	0.5097522028622843	FALSE
Prkdc	2241.60892092462	-0.09866014058136419	0.125667861605186	0.42527884971431024	0.5439753258114273	FALSE
Gbe1	435.3972541560028	-0.0987398283237211	0.16503762320866283	0.5400168102552552	0.6496981449682535	FALSE
Wasl	6525.467917726095	-0.09878032001433978	0.06325841962703517	0.1152362461282602	0.1921029485106028	FALSE
Zfp872	6.150132333939224	-0.09878721340726096	0.24549771805155243	0.6721377934122308	0.7622355168122229	FALSE
Slc6a6	8116.033411136652	-0.0987951208005998	0.14739421565030264	0.4912741479919517	0.6058853520018616	FALSE
Tex13b	20.741172749718725	-0.09901224061018693	0.17887763920143482	0.5695441780026248	0.6754717968012641	FALSE
Crk	6633.1991530830965	-0.0990348497137172	0.042683200222348505	0.01876853425918057	0.04100962875675414	TRUE
Tmem184b	3978.4914136175125	-0.09908006153510228	0.08203358220385103	0.1900469049159338	0.2889542194466221	FALSE
Psmd1	6028.229131148302	-0.09910332053050358	0.04270427627788204	0.019036763100505016	0.04150872699017208	TRUE
Zfyve26	1610.8912799688121	-0.09913529718240818	0.07349389579071514	0.175165035934164	0.27104242900998465	FALSE
Pdha1	9594.44701436416	-0.09923632599458937	0.06419707774775255	0.11965631428062458	0.19819832573771295	FALSE
Zfp952	895.9377763943361	-0.09928946960139888	0.048877646190506704	0.04176063186582154	0.0814225945540325	FALSE
Letm1	4300.504883368152	-0.09940478824754594	0.04577148578151457	0.02927044843362717	0.06011703889678929	FALSE
Gm20751	40.566576638548575	-0.09952998817890223	0.33316587281688764	0.7413832819772562	0.8154132736018728	FALSE
Cpsf4	1135.0770465418143	-0.09953463896208715	0.07047811140068824	0.15613879312840276	0.2467362270865235	FALSE
Pvr	560.6177455513932	-0.09960215652260809	0.10782056009581743	0.34898824756045654	0.4683041914729369	FALSE
Or52i2	1.4598007491277898	-0.09963520904173019	0.4695294279877338	0.7941870372637589	0.8547134693968675	FALSE
Lpgat1	11478.767189269021	-0.09968330907724783	0.07862597306948962	0.20944519063382783	0.3132383365023071	FALSE
Afg1l	664.4658960247168	-0.09969539887609673	0.08168834066695742	0.21958342955289667	0.32519143695837915	FALSE
Exoc3l2	10.794227739126715	-0.0997004649825224	0.2924447167425475	0.7141962272475906	0.7950771982078881	FALSE
Wee1	869.6715578961481	-0.09974783902898836	0.07546599507921138	0.18406261484703887	0.2816381272105535	FALSE
Map3k20	515.0846518212923	-0.09977587909354631	0.11208727098712294	0.3686119903865065	0.4876242745871062	FALSE
Or12d17	15.844750390279144	-0.09981248874045681	0.15271738853352732	0.5050583119985887	0.6182822816442469	FALSE
Exo5	321.4294962990946	-0.09982541360932332	0.10825046974908495	0.35171442635016575	0.47109453950567937	FALSE
Myo9b	3777.839889372227	-0.09989625339704718	0.12143517376861344	0.4007012965898089	0.5194967660248423	FALSE
Srgap3	17834.448446468366	-0.09990172372537746	0.1538604449711453	0.47629213944078036	0.5919570953639818	FALSE
4931403E22Rik	16.948061672726002	-0.09990175947880267	0.17404198531605067	0.5568001617170688	0.6643354109152663	FALSE
Avl9	3544.3113771024196	-0.09990232940281105	0.08895647166690447	0.2609444174348161	0.3734156122490746	FALSE
Asb15	3.3003178558670982	-0.09998866238420623	0.36854790375831875	0.7622287508513076	0.8311083206082088	FALSE
Lyar	419.80095617135936	-0.10003726182954341	0.08634883454622687	0.24338285298336065	0.3530406270338389	FALSE
Psmb7	4284.491800099999	-0.10011166332029535	0.10866719198052402	0.35157379850658743	0.4709620532913351	FALSE
Gm5108	18.88895829768128	-0.10011275581188048	0.24484499758862596	0.6677441082136578	0.7590446014631693	FALSE
Chmp1b2	3203.4890798176302	-0.10013484567878707	0.0663821545844776	0.13006365242316156	0.21262939992144428	FALSE
Tubgcp5	1375.5621104610066	-0.10016590855840388	0.10383330834111225	0.33032098081460437	0.4488834705581227	FALSE
Gm20517	60.77856847520312	-0.10018927027037337	0.1378215268957432	0.45746431586951425	0.5742783261429717	FALSE
Rpf2	570.9820673555438	-0.10022107362305814	0.12286245352475979	0.40940720700527033	0.5282507945870251	FALSE
Yaf2	3273.5689812722103	-0.1002442380608204	0.06948875721165013	0.1467802917961759	0.23452441188491735	FALSE
Dkk4	0.7986769071089506	-0.10029637014964449	0.5019850930531942	0.8078865220656024	0.864922368225371	FALSE
Camsap2	8744.015585529038	-0.1003312276326857	0.08596556081032096	0.22179155728235103	0.32777363462500725	FALSE
Ganab	6479.483746400269	-0.10036308436727871	0.03267905762439318	0.002094720146682413	0.005852360914636092	TRUE
Snapc5	509.23614642242336	-0.10039857936906504	0.08568168029634918	0.23763035350151784	0.3464076418494673	FALSE
Zfp661	432.76974395978357	-0.10041465264879978	0.08422884725753171	0.2300542391591336	0.3376641133783955	FALSE
Ear1	0.20267437516580084	-0.10071966935116262	0.776779128854979	0.9673731917627035	0.9772408137975057	FALSE
Rnf217	1452.230192362153	-0.10072006350962637	0.13093528920269903	0.43481890504630394	0.552987560295851	FALSE
Phip	4049.437179821125	-0.10073772210851333	0.13177097241125096	0.4255890396715488	0.5442449626118508	FALSE
Yipf5	1947.461807756213	-0.10075438267824853	0.05793259442135313	0.08112188741711227	0.1432943923866381	FALSE
Rdh7	0.5907548895866225	-0.10080156578570518	0.572410431462368	0.8335503546929852	0.8833098840326453	FALSE
Mief2	752.8756350858929	-0.1008907039503841	0.11962995887281636	0.39282585015347365	0.5116229853184193	FALSE
Ero1a	3008.6642589139183	-0.10093186593344596	0.09247006105118288	0.2710335481487349	0.38451452109738765	FALSE
Zfp583	310.4474061634619	-0.10100869234509362	0.11033129273252637	0.35520216122680176	0.47421893221197803	FALSE
Gltp	1909.108362479907	-0.10101606575312269	0.19901450900273598	0.5975922430253062	0.6997384786175281	FALSE
Spaca4	0.39023508827449144	-0.10102550791855268	0.620810453304732	0.9233472578630675	0.9477762106804285	FALSE
Stx7	4793.580112986404	-0.10112974471884476	0.07652088550690327	0.1807569104673316	0.27764040311668853	FALSE
Vps36	1176.3737576308747	-0.10114410971811802	0.08537123848105573	0.23261897719162639	0.34060933175455055	FALSE
Nsun2	3381.3896129574914	-0.10128681983283155	0.06563615055192773	0.12061263037252136	0.19941665034865141	FALSE
A230020J21Rik	17.176781033997372	-0.10131336694630594	0.2292590645481399	0.644713092391195	0.7394535290391213	FALSE
Tldc2	2.078364717855678	-0.10137387249567781	0.3765830233583158	0.7613339248093957	0.8304503318610843	FALSE
Prnp	32865.076372122116	-0.1013807349775488	0.10523095909977016	0.6786131261931505	0.7672283391468725	FALSE
LOC118568726	0.3275632112025023	-0.10140471966211227	0.6408868227324134	0.989787891717361	0.9929667741218949	FALSE
Cyp2j13	11.013467911065224	-0.10141862840198207	0.21338408278300444	0.6218846661182253	0.7202582971352856	FALSE
Vmn2r114	260.3152659940764	-0.1015355475405731	0.1521850709655592	0.4948760029581653	0.6091860735318854	FALSE
Vezf1	1908.2135787599777	-0.10169887584591611	0.0782546581072295	0.19123408292237043	0.29036820606463076	FALSE
Or7g17	8.369565953879414	-0.10173819882161504	0.2224777523582053	0.6338808111483832	0.7307785518089704	FALSE
Rnf121	1413.6676327166338	-0.10192587691079394	0.04666056655563956	0.028649094563113917	0.05903075480086678	FALSE
Mtus1	2636.1773376237666	-0.10193050997356434	0.20579392356782308	0.5948495778407998	0.6975334164751382	FALSE
Rps14	8285.665953100131	-0.10195831386749789	0.11660188781268509	0.3834882867871017	0.5027967434474948	FALSE
Rplp2	4992.836636057817	-0.10204348914260299	0.15131957547035002	0.4892745875933685	0.6043004150453047	FALSE
Septin7	14662.828521087451	-0.10207408714392228	0.11860173374316393	0.3564999460510646	0.4757265399109413	FALSE
9230105E05Rik	3.2755337976142376	-0.10210557466181351	0.3034532985003855	0.7175669810565788	0.7973993246908995	FALSE
Gm16364	39.50363689038511	-0.10211082525905894	0.17000679375255473	0.5386282921958423	0.6484428566674395	FALSE
Mtf2	2632.8556535033254	-0.10221020578300753	0.13635869852539328	0.44491977134745475	0.5624706588111263	FALSE
Polr2b	3531.072024115712	-0.10227027305120293	0.12131188925670508	0.38575438818477925	0.5048883657090375	FALSE
Pole3	993.8598569539463	-0.10228020501233945	0.06669763256437278	0.12381757829431808	0.20367166299160067	FALSE
Gm19782	3.874092814695	-0.10232090377080745	0.28108811401770317	0.6982553235405284	0.7825783097009545	FALSE
Nubp2	985.5707644219867	-0.10242157905962271	0.08974302969094955	0.25049258580211003	0.36155219812142964	FALSE
Tmem79	26.525759518867268	-0.10242413644490422	0.13471198750655708	0.4409564495657532	0.5588996144369749	FALSE
Rab6a	20505.993917315587	-0.10250993101224906	0.11731689225188316	0.36528837426969135	0.48436264554639913	FALSE
Stac	94.40816934465376	-0.10254888625315586	0.24082983545915024	0.6550921242655913	0.7485947414845332	FALSE
Olfm1	27022.056352480093	-0.10266774900417021	0.3506549021398806	0.7340760119094407	0.8098615502474799	FALSE
Slc45a2	9.329429736396602	-0.10267045091744219	0.3941275513424586	0.7660867411701645	0.8340783349237865	FALSE
Mapk1ip1l	2829.728153336608	-0.10267549232906094	0.0639285399011153	0.1069144824723294	0.18044166336984813	FALSE
Cdkn1c	200.89201369359904	-0.10277891291609435	0.274056710484708	0.6889434829732778	0.7755450675846143	FALSE
Tmem134	1236.093903343397	-0.10281397696555584	0.10465837998231403	0.3202164679878871	0.4382620686810835	FALSE
Ofd1	549.5768133808891	-0.10300786234251119	0.07618041662490624	0.17364957070935408	0.2690781846429601	FALSE
Slit2	2464.0462268239316	-0.10301336854798618	0.30347734915414826	0.7004522938170632	0.784355731301879	FALSE
Ube2r2	3534.1325575755673	-0.10302267205643942	0.05325644129438234	0.051740201651980726	0.09796191122771464	FALSE
Slc25a46	4072.7914399301926	-0.103142150608473	0.0684935719042649	0.12874755174288127	0.21079832632544843	FALSE
Cd200	4381.126586395018	-0.10318337254202331	0.10837399528440347	0.3360196946222073	0.45490285416208653	FALSE
Ttc3	47966.0368945571	-0.10325715304281419	0.10654059808393258	0.28529134373885545	0.40040270009861406	FALSE
Amdhd2	782.2843946792327	-0.10326692430517298	0.13210828010629122	0.4278751806199212	0.5463677870495856	FALSE
G3bp2	15970.451962065441	-0.1035498570068282	0.06031245509740744	0.0809690430144572	0.14308037183177677	FALSE
Zkscan16	2209.478819031455	-0.1036121598653613	0.19679596706084287	0.5793656270237308	0.6842089883993642	FALSE
Cdk5rap1	400.24800154279825	-0.10366466245440113	0.10202645702460124	0.30508669219851514	0.42174957204863917	FALSE
Susd5	229.39589582343442	-0.10370110374564157	0.11215920172790791	0.34964696517385235	0.46902088003478803	FALSE
Or52s6	1.5284433898474044	-0.10373340309229215	0.3867170686859556	0.7609924351240358	0.8302470695979858	FALSE
Abraxas1	242.60740992393758	-0.10386213230307853	0.12410179818139375	0.3961924145910475	0.5148198608198108	FALSE
1700020L24Rik	38.44817474831717	-0.10387807713969546	0.21440589531570609	0.6148189984668291	0.7145138524763176	FALSE
Gemin6	187.327323488491	-0.10409524649103054	0.08758356081856727	0.23142079109352326	0.3392288667159021	FALSE
Med13l	5448.042635294137	-0.10414193209510697	0.11375676070630548	0.35443079963629115	0.47349706873668523	FALSE
Gpd1l	5241.502965795646	-0.10415096073525627	0.07042022578012457	0.13713571673381786	0.22224391615944933	FALSE
Fhad1os1	0.2425048636517868	-0.10422091636379942	0.7080375869499488	0.9621499963416328	0.9739687490986313	FALSE
Crtac1	3253.2198786667777	-0.10429417699852717	0.3344100941540355	0.7275324265076618	0.8047262756217795	FALSE
Yme1l1	4485.527688059931	-0.10433273300340672	0.0709720676961389	0.14057161085868194	0.22656009801492066	FALSE
Mxd4	4521.636942829686	-0.1043616229091673	0.05477980219648646	0.05609940569284663	0.104887354520533	FALSE
Igflr1	57.619580450542585	-0.10437193673767048	0.5143368349385862	0.7909269717457822	0.8520577777681184	FALSE
Agbl4	445.12342540995735	-0.10438929119455705	0.20233232172887403	0.5945680302778673	0.6973981123094083	FALSE
Brox	3543.1251029170803	-0.1043942437648463	0.06321969347612474	0.09737892383135989	0.1669026667543144	FALSE
Evx1	0.19019592192246684	-0.10452942498153002	0.7467110288424303	0.9552654531786708	0.969564162933177	FALSE
Kifc5b	159.12341698966617	-0.1045615801952316	0.09948072575397354	0.2892817836317989	0.4045322768567548	FALSE
Smco4	116.04400791103521	-0.10461249622455202	0.16644047548570504	0.519851563407586	0.631869962951138	FALSE
Arfgef1	5704.764561538687	-0.10467274612218044	0.051810076486321445	0.04194355945299372	0.0817006097212693	FALSE
B3galt1	2394.1344741625308	-0.10469449457036553	0.12739213957324955	0.41004724245430657	0.5289571946194151	FALSE
Gm15217	1.6581354366958068	-0.10473051872115337	0.6319783502760954	0.8012969520332931	0.8598244155734334	FALSE
Samd8	4268.483754733966	-0.10474805181322898	0.1010917584697658	0.2910154097596788	0.4062270000230927	FALSE
Or51d1	0.6999189854113826	-0.10478305268866055	0.7185406687588252	0.7797301599213535	0.8440493345289519	FALSE
Etfa	1424.9927677184664	-0.1048214139844892	0.07898621252468115	0.18181083492555636	0.27891083990889753	FALSE
Ipmk	2014.0111281042527	-0.10483942490842103	0.09896096761039071	0.28508357195504885	0.400297683896835	FALSE
Zfp787	677.2495339156483	-0.10488702014407554	0.09287404234830775	0.2552666500360981	0.3668950323243218	FALSE
Mtmr6	6648.695697978784	-0.10489319520460398	0.051704776070937465	0.04088212345571154	0.0799998568012797	FALSE
Yy2	58.81185105378923	-0.10495705593127705	0.5644577175338151	0.7972684580760272	0.857130970973513	FALSE
Ikzf4	877.0044987494653	-0.1050055059077037	0.14844037217519984	0.46796700074160874	0.5842791910833847	FALSE
Fam3c	2165.4818317710615	-0.10505737491042261	0.06080139306158376	0.08227090862094293	0.14498377559204645	FALSE
Tmem87b	2308.7061390289705	-0.105110525071595	0.06637351340946669	0.11182100835749881	0.1873918931803713	FALSE
Rab25	7.594252796209958	-0.1051668293501618	0.47036240821896314	0.7845322292867851	0.8475951070476369	FALSE
Tmem89	2.2205007136136747	-0.10517707453227962	0.349925065905148	0.739432423536689	0.8138225835181535	FALSE
Chd1	1670.4395411821795	-0.10521185366949928	0.1346942339429203	0.42753846244533433	0.5459995747986907	FALSE
Nell2	23360.529779419096	-0.10524523943074661	0.2317837803804622	0.6272299739849708	0.7251695916367208	FALSE
Eef2k	1927.630110615214	-0.10527920028362837	0.09655602722261131	0.2710503822988095	0.38451452109738765	FALSE
Ppp2r1b	1067.742079338979	-0.1053720454201831	0.09759935999261403	0.2793810133209363	0.3940794153415006	FALSE
Hdac4	2808.2833116403044	-0.10537355864237123	0.17571049752543771	0.5349758691180995	0.6452768357853716	FALSE
Washc3	530.8168936850557	-0.10542671512190725	0.09175490233719531	0.24754976193991537	0.35801406677789593	FALSE
Ogg1	265.2284573829245	-0.10559135204231426	0.10331972388176196	0.3022264246357847	0.4188726165158371	FALSE
Aff4	14117.712999631925	-0.1056202895772832	0.17044889965394436	0.502447007610995	0.6156864075463324	FALSE
Dmxl2	13170.79836933451	-0.10562105765721475	0.11752057377839735	0.33907080687234836	0.45814749759244294	FALSE
Npy5r	243.71369909192822	-0.10563309279048486	0.18589073052670435	0.5539133855727123	0.6621506827376696	FALSE
Glg1	13207.519879512516	-0.10579955558726069	0.09196878098422163	0.22251821964079463	0.3286324415912841	FALSE
1700037C18Rik	179.7025490073949	-0.10582604301983296	0.14373074929280036	0.4536459582223415	0.5710405695540456	FALSE
Cilk1	1363.1001047858203	-0.10594741909075388	0.12679541486859966	0.39644977028089673	0.5149867174786007	FALSE
Anxa6	5299.201061005805	-0.1059497710799068	0.12422939074247918	0.37311413929833986	0.4921383997521183	FALSE
Or4c126	6.334530547726425	-0.10598611690378769	0.2716235444869561	0.6791598462823569	0.7676542688619723	FALSE
Dact1	351.6043054051277	-0.10599031658944442	0.206435902693936	0.5945797635105589	0.6973981123094083	FALSE
Pitpnc1	4008.15207029591	-0.10617794745424487	0.12228590887542239	0.552900337774602	0.6611847064373749	FALSE
Vmn2r74	7.646773189686436	-0.10633860896904054	0.2304662954693735	0.6295409837085097	0.7269884573301173	FALSE
Lats2	2588.571877588598	-0.10652680811441388	0.3824099742792834	0.7472259307600133	0.8198824780874241	FALSE
Litaf	1271.6056760971296	-0.10655462460009935	0.2660501616063746	0.6684231523152747	0.7596252845779307	FALSE
Htr3a	361.29630809935753	-0.10655903303933592	0.37913251811121657	0.7476499436326282	0.8201716644762865	FALSE
Prrc2c	12681.374319518985	-0.10655941648261025	0.11089782329533568	0.3242918208533528	0.4425546545913638	FALSE
Gm22661	3.876286326739428	-0.10664615857893807	0.2798563641818146	0.6852893291790594	0.7726485770641215	FALSE
Src	5550.2825261545995	-0.1066881447473624	0.13606307925005945	0.40712089450846123	0.5260838845141956	FALSE
Rps23	8462.69700946496	-0.10669633402446878	0.12003954098243737	0.3602077660129474	0.47931471250942026	FALSE
Kcnh8	36.07346368685533	-0.10671732653540265	0.2602729367222726	0.6643987238032666	0.7561554023930322	FALSE
Pou2f3	10.808130716516256	-0.10674186286805498	0.2107066038820072	0.599711780138936	0.7015226646395469	FALSE
Nadk2	2403.8048476364047	-0.10677431941692604	0.0818612662348749	0.1891841046452421	0.2879720293170801	FALSE
Rnd3	955.2072958732595	-0.10693245448997662	0.18851670746549506	0.5579665346921293	0.6650782217602176	FALSE
Ift70b	673.9321048011941	-0.10694738837300669	0.05229076146753386	0.040522530117025474	0.07944076489342206	FALSE
Scaf8	3376.830621154096	-0.1069800574144155	0.06663300911697424	0.10622055688827169	0.179444873151068	FALSE
Atic	1510.6927003385517	-0.10703766986109188	0.09446956760829898	0.25142864876134124	0.36267145068551715	FALSE
Cnot6l	3360.508332953999	-0.10711824023826823	0.20189049362681918	0.5770106209251722	0.6822842386096767	FALSE
Csnk2a2	2737.4378349868434	-0.1071196796526637	0.06911064092400371	0.11874762577882664	0.1969821767621147	FALSE
Gm36607	1.7382239470722174	-0.10713367950502968	0.40740145386781607	0.7626283551561693	0.8313748222740943	FALSE
5530601H04Rik	757.0790560661712	-0.10721994994132729	0.092407879559012	0.2427370628458205	0.35227218195633564	FALSE
Nceh1	5747.932805363891	-0.10735903799079832	0.07842144995132806	0.16853957666312616	0.2626198082294796	FALSE
Pgs1	3237.8145153145433	-0.10740260000947811	0.08496510162809993	0.20761371417896693	0.31089048784143997	FALSE
Topors	1195.6828953682102	-0.10745079468737928	0.03314653542272074	0.0011582236991488663	0.003442613720307174	TRUE
D630039A03Rik	19.011939634521287	-0.10749898790859591	0.18454398889338944	0.5497665338272315	0.6588328380118293	FALSE
Tfap4	157.0048766842282	-0.10751019358363975	0.1232699506028417	0.37656544115474877	0.4955039429646985	FALSE
Sh3yl1	283.0506381388401	-0.10753518086583005	0.10557297452179303	0.30316844774104035	0.4196409860048132	FALSE
Dld	5226.5960933904435	-0.10754539979264925	0.06060912541866106	0.07436870993699823	0.13321001668867366	FALSE
Ncor1	11190.129043034216	-0.1075554278772947	0.08202595210196802	0.17873824564017182	0.2752638404976982	FALSE
Rnmt	3148.604042090704	-0.10758263728590498	0.04267513570718311	0.011546929907210084	0.026711369460588434	TRUE
Usp14	6884.909533234774	-0.10763224308469092	0.053456443300156156	0.04338774248253858	0.0841012297412414	FALSE
Arl14epl	2.6387048731803584	-0.10772808830704483	0.3247356520890552	0.7170231741827673	0.7971238872062865	FALSE
P2rx3	58.52655465387919	-0.10786381200744145	0.2234829757368764	0.6148365729069034	0.7145138524763176	FALSE
Gm23628	1.8428454689233855	-0.10798937515225498	0.38443076762904266	0.750556026163024	0.8225770553201515	FALSE
Cyp2d12	0.21054195492530056	-0.10807675844390109	0.7134033647131341	0.9317507974544866	0.9532866970312277	FALSE
Mindy4	367.1414546858594	-0.10811784633415834	0.12113252228216906	0.36556288914154716	0.48458436285171624	FALSE
Pnma3	1278.128506836143	-0.10813481783998177	0.17003677673490528	0.5139805342214185	0.6260819152354551	FALSE
Tedc2	293.1064890707316	-0.10814053702507008	0.07751479582082922	0.16063895011299284	0.25257485506241756	FALSE
Wwc2	2316.185257233251	-0.1081862735462562	0.06218852127958653	0.08041131853496011	0.14221724543897543	FALSE
Tbc1d12	728.1838525545685	-0.10825363259953799	0.06117342588396654	0.07590414567544082	0.13560531761622388	FALSE
Prxl2c	546.8639046808883	-0.1082886206960204	0.12350925525383012	0.3744528347243076	0.4934744206424826	FALSE
Gm35315	80.7994987564728	-0.10832740137525634	0.12982189766516436	0.3977133420006798	0.5162910924672502	FALSE
Myorg	1690.805540974139	-0.10835526100628964	0.1025747198997923	0.2867750387637228	0.4019478817681478	FALSE
Scaper	2097.007700687426	-0.10838694735142218	0.06710770772333229	0.10508295260040203	0.17786904570592788	FALSE
Ccdc59	1219.5560936908098	-0.10844762060861807	0.07056744445802914	0.12288862522039526	0.20248286321340667	FALSE
Arhgef3	3935.6612175355626	-0.10847235912680958	0.06804700177361139	0.10833793162645858	0.18253025638900425	FALSE
Med13	5029.884659303146	-0.10847580222131895	0.1429634373571724	0.42976470554375806	0.5479748744241943	FALSE
Il4i1	43.06844160872072	-0.10862620650422006	0.3056064760594265	0.7008788000569426	0.7845839723011135	FALSE
Ufsp2	1450.2981189565062	-0.10867929876447693	0.039373760732550146	0.005682206035316777	0.014265533942345211	TRUE
Ptk6	42.08546212134477	-0.10868745511624298	0.12864452904901588	0.3943685030780353	0.5132768920111843	FALSE
Pramel3b	2.018560559254566	-0.10874418743103337	0.5073564573742387	0.7875432453841964	0.8493851012980108	FALSE
Zfp157	1313.2530784535907	-0.10877610002015779	0.09997832967840112	0.27235130653065903	0.38585095378731843	FALSE
Dcaf15	1009.7456538127907	-0.10880850681073032	0.07693894130939163	0.15511193065854031	0.24535756497928177	FALSE
Vwa8	2325.6017507820548	-0.10881337613780048	0.06747667411405309	0.10531846007241741	0.17821424074004685	FALSE
Pacrg	542.392204547056	-0.10888552458201166	0.1658313975588738	0.502650199627791	0.6158384436510402	FALSE
Ferd3l	1.096453417974102	-0.10926594100196296	0.675104410609371	0.7875008376781877	0.8493851012980108	FALSE
Tmem106c	1075.0618700768791	-0.10930079611179933	0.08063993583579679	0.17400062861136045	0.2695281735488567	FALSE
4930474N09Rik	4.323694520857831	-0.1094255948107946	0.3171177966348417	0.7082344696905218	0.7902324616105145	FALSE
Gsx1	17.625698413619105	-0.10943469437792071	0.27417720742606705	0.6715316371591457	0.7620560106513846	FALSE
Asap2	2184.3526801909074	-0.10947067515733687	0.08394563438357161	0.1892093773143488	0.2879739672713186	FALSE
Pym1	656.1825713930828	-0.10956010876874848	0.11837716027910304	0.34990036989448353	0.46927716513527196	FALSE
Pcdhga11	1737.9182718904665	-0.10971413209338847	0.11951986470018883	0.3518800489170181	0.47125212025893415	FALSE
Cacul1	3713.335774298999	-0.10974018043689347	0.05965658432984535	0.06303012401554751	0.11589741044552629	FALSE
Tmem41b	1765.7794590045955	-0.10977307644641685	0.06365611929055613	0.08331253311281767	0.1464881265073996	FALSE
Mir7005	1.0792284097408353	-0.10984311809168654	0.46089781925704787	0.7778735068276712	0.8429009439387207	FALSE
Afap1	1179.0760082918234	-0.10984460352294778	0.12824096337113924	0.3845606764559597	0.5037055556804669	FALSE
Polr3k	1661.1393795864115	-0.10987726985137733	0.07222397742367817	0.1262641618105937	0.20724320518159522	FALSE
Mbtd1	1566.9023609724584	-0.10989966064998041	0.11904854561355481	0.34778198021001044	0.4671296837274425	FALSE
Klhl9	5117.450659034533	-0.1099124685820546	0.06406143228198838	0.08418479385406849	0.14771098338836477	FALSE
Rcor3	1225.31846146453	-0.10992655814133492	0.11578833863147069	0.3367436112568558	0.45561624032655607	FALSE
Sema6d	4006.2694743749407	-0.10996925014468319	0.10636285042633911	0.2957806425416348	0.41153040289544107	FALSE
Slc11a2	2838.8168562779565	-0.11009294045881615	0.09591511831247693	0.24711145504766321	0.3574946601086773	FALSE
Vmn1r172	5.850801252255125	-0.11022029743482795	0.2551971875947296	0.64949196613147	0.743688062639381	FALSE
Lrrc31	3.0588226854774234	-0.11030222854280998	0.3839514237027723	0.7450176868356353	0.8183001204923201	FALSE
